,DATE,PRCP,TMAX,TMIN
3240,2019-06-15,0.0,82,50
3241,2019-06-16,0.0,86,66
3242,2019-06-17,0.06,90,67
3243,2019-06-18,0.0,87,69
3244,2019-06-19,0.0,87,68
3245,2019-06-20,0.0,91,72
3246,2019-06-21,0.0,83,68
3247,2019-06-22,0.0,82,58
3248,2019-06-23,0.0,84,53
3249,2019-06-24,0.19,90,66
3250,2019-06-25,0.17,89,70
3251,2019-06-26,0.0,91,63
3252,2019-06-27,0.74,95,67
3253,2019-06-28,0.0,92,65
3254,2019-06-29,0.04,95,66
3255,2019-06-30,0.0,91,66
3256,2019-07-01,0.0,86,58
3257,2019-07-02,0.19,95,61
3258,2019-07-03,0.0,93,68
3259,2019-07-04,0.04,92,72
3260,2019-07-05,0.0,91,71
3261,2019-07-06,0.0,95,71
3262,2019-07-07,0.0,89,72
3263,2019-07-08,1.05,77,65
3264,2019-07-09,0.0,86,60
3265,2019-07-10,0.0,88,68
3266,2019-07-11,0.26,91,70
3267,2019-07-12,0.0,90,69
3268,2019-07-13,0.0,91,66
3269,2019-07-14,0.0,94,67
3270,2019-07-15,0.0,92,64
3271,2019-07-16,0.0,94,69
3272,2019-07-17,0.41,96,72
3273,2019-07-18,0.0,92,74
3274,2019-07-19,0.0,96,72
3275,2019-07-20,0.0,98,74
3276,2019-07-21,0.0,100,72
3277,2019-07-22,0.18,94,71
3278,2019-07-23,0.58,77,67
3279,2019-07-24,0.0,84,64
3280,2019-07-25,0.0,87,59
3281,2019-07-26,0.0,88,60
3282,2019-07-27,0.0,90,62
3283,2019-07-28,0.0,94,66
3284,2019-07-29,0.0,96,68
3285,2019-07-30,0.02,97,70
3286,2019-07-31,0.0,86,67
3287,2019-08-01,0.0,92,63
3288,2019-08-02,0.0,88,69
3289,2019-08-03,0.0,89,68
3290,2019-08-04,0.0,92,67
3291,2019-08-05,0.0,88,64
3292,2019-08-06,0.0,93,63
3293,2019-08-07,0.39,92,67
3294,2019-08-08,0.0,92,64
3295,2019-08-09,0.0,92,67
3296,2019-08-10,0.0,85,58
3297,2019-08-11,0.0,86,58
3298,2019-08-12,0.0,94,58
3299,2019-08-13,0.25,86,73
3300,2019-08-14,0.0,89,71
3301,2019-08-15,2.18,85,66
3302,2019-08-16,0.0,88,70
3303,2019-08-17,0.0,93,70
3304,2019-08-18,0.01,94,70
3305,2019-08-19,0.0,95,69
3306,2019-08-20,1.48,92,70
3307,2019-08-21,0.0,92,69
3308,2019-08-22,0.0,93,69
3309,2019-08-23,0.2,75,64
3310,2019-08-24,0.0,79,61
3311,2019-08-25,0.0,79,61
3312,2019-08-26,0.0,75,60
3313,2019-08-27,0.01,79,61
3314,2019-08-28,0.27,82,65
3315,2019-08-29,0.0,83,56
3316,2019-08-30,0.0,89,55
3317,2019-08-31,0.0,86,64
3318,2019-09-01,0.0,80,69
3319,2019-09-02,0.32,89,69
3320,2019-09-03,0.0,87,64
3321,2019-09-04,0.0,92,68
3322,2019-09-05,0.0,80,68
3323,2019-09-06,0.0,79,60
3324,2019-09-07,0.0,83,56
3325,2019-09-08,0.0,82,56
3326,2019-09-09,0.0,83,63
3327,2019-09-10,0.0,85,60
3328,2019-09-11,0.0,94,68
3329,2019-09-12,0.01,95,67
3330,2019-09-13,0.0,75,66
3331,2019-09-14,0.0,79,66
3332,2019-09-15,0.0,87,60
3333,2019-09-16,0.0,91,58
3334,2019-09-17,0.0,80,61
3335,2019-09-18,0.0,79,54
3336,2019-09-19,0.0,74,49
3337,2019-09-20,0.0,81,45
3338,2019-09-21,0.0,90,53
3339,2019-09-22,0.0,91,62
3340,2019-09-23,0.0,94,68
3341,2019-09-24,0.0,80,55
3342,2019-09-25,0.0,82,49
3343,2019-09-26,0.01,89,55
3344,2019-09-27,0.0,81,53
3345,2019-09-28,0.0,86,59
3346,2019-09-29,0.0,89,68
3347,2019-09-30,0.07,73,68
3348,2019-10-01,0.0,87,67
3349,2019-10-02,0.0,96,69
3350,2019-10-03,0.0,82,72
3351,2019-10-04,0.0,78,51
3352,2019-10-05,0.0,66,46
3353,2019-10-06,0.0,72,60
3354,2019-10-07,0.01,81,58
3355,2019-10-08,0.04,67,56
3356,2019-10-09,0.05,72,54
3357,2019-10-10,0.0,75,52
3358,2019-10-11,0.0,75,47
3359,2019-10-12,0.0,71,45
3360,2019-10-13,0.0,65,47
3361,2019-10-14,0.0,76,39
3362,2019-10-15,0.0,72,39
3363,2019-10-16,1.04,62,47
3364,2019-10-17,0.0,58,49
3365,2019-10-18,0.0,64,41
3366,2019-10-19,0.0,64,33
3367,2019-10-20,1.44,57,52
3368,2019-10-21,0.0,69,54
3369,2019-10-22,0.38,60,48
3370,2019-10-23,0.0,68,39
3371,2019-10-24,0.0,70,35
3372,2019-10-25,0.0,67,42
3373,2019-10-26,0.0,64,52
3374,2019-10-27,1.29,79,57
3375,2019-10-28,0.0,70,50
3376,2019-10-29,0.0,65,48
3377,2019-10-30,0.37,65,58
3378,2019-10-31,1.35,78,51
3379,2019-11-01,0.0,52,37
3380,2019-11-02,0.0,53,30
3381,2019-11-03,0.0,55,31
3382,2019-11-04,0.0,60,29
3383,2019-11-05,0.0,65,34
3384,2019-11-06,0.0,59,39
3385,2019-11-07,0.13,60,40
3386,2019-11-08,0.0,44,27
3387,2019-11-09,0.0,45,21
3388,2019-11-10,0.0,57,29
3389,2019-11-11,0.0,69,31
3390,2019-11-12,0.16,60,28
3391,2019-11-13,0.0,37,19
3392,2019-11-14,0.0,42,17
3393,2019-11-15,0.0,53,25
3394,2019-11-16,0.0,47,34
3395,2019-11-17,0.0,44,34
3396,2019-11-18,0.13,43,36
3397,2019-11-19,0.0,54,39
3398,2019-11-20,0.0,52,44
3399,2019-11-21,0.0,54,30
3400,2019-11-22,0.16,54,33
3401,2019-11-23,0.6,42,25
3402,2019-11-24,0.42,51,32
3403,2019-11-25,0.0,57,28
3404,2019-11-26,0.0,62,29
3405,2019-11-27,0.02,57,38
3406,2019-11-28,0.0,51,41
3407,2019-11-29,0.0,50,38
3408,2019-11-30,0.0,44,38
3409,2019-12-01,0.39,43,38
3410,2019-12-02,0.01,43,37
3411,2019-12-03,0.0,47,33
3412,2019-12-04,0.05,48,32
3413,2019-12-05,0.01,46,30
3414,2019-12-06,0.0,50,31
3415,2019-12-07,0.0,44,24
3416,2019-12-08,0.0,47,20
3417,2019-12-09,0.52,52,36
3418,2019-12-10,0.21,56,37
3419,2019-12-11,0.05,41,30
3420,2019-12-12,0.0,39,23
3421,2019-12-13,0.25,38,33
3422,2019-12-14,0.32,49,38
3423,2019-12-15,0.0,53,35
3424,2019-12-16,0.46,37,32
3425,2019-12-17,0.07,40,34
3426,2019-12-18,0.0,40,25
3427,2019-12-19,0.0,34,19
3428,2019-12-20,0.0,40,18
3429,2019-12-21,0.0,39,22
3430,2019-12-22,0.0,49,19
3431,2019-12-23,0.0,55,23
3432,2019-12-24,0.0,52,27
3433,2019-12-25,0.0,50,23
3434,2019-12-26,0.0,58,26
3435,2019-12-27,0.0,57,32
3436,2019-12-28,0.0,65,32
3437,2019-12-29,0.45,52,40
3438,2019-12-30,0.18,63,45
3439,2019-12-31,0.0,53,41
3440,2020-01-01,0.0,50,26
3441,2020-01-02,0.0,51,23
3442,2020-01-03,0.33,53,45
3443,2020-01-04,0.35,58,43
3444,2020-01-05,0.0,43,27
3445,2020-01-06,0.0,53,27
3446,2020-01-07,0.32,40,26
3447,2020-01-08,0.0,43,25
3448,2020-01-09,0.0,39,24
3449,2020-01-10,0.0,56,34
3450,2020-01-11,0.01,70,48
3451,2020-01-12,0.38,68,46
3452,2020-01-13,0.0,50,38
3453,2020-01-14,0.08,48,38
3454,2020-01-15,0.0,57,40
3455,2020-01-16,0.0,54,35
3456,2020-01-17,0.0,36,24
3457,2020-01-18,0.28,40,24
3458,2020-01-19,0.04,43,25
3459,2020-01-20,0.0,34,22
3460,2020-01-21,0.0,35,20
3461,2020-01-22,0.0,40,16
3462,2020-01-23,0.0,43,19
3463,2020-01-24,0.07,50,32
3464,2020-01-25,1.47,51,36
3465,2020-01-26,0.0,47,28
3466,2020-01-27,0.0,50,31
3467,2020-01-28,0.0,45,38
3468,2020-01-29,0.0,44,26
3469,2020-01-30,0.0,41,23
3470,2020-01-31,0.0,44,28
3471,2020-02-01,0.1,50,24
3472,2020-02-02,0.0,58,30
3473,2020-02-03,0.0,67,40
3474,2020-02-04,0.0,67,53
3475,2020-02-05,0.06,59,37
3476,2020-02-06,0.66,48,37
3477,2020-02-07,0.36,59,33
3478,2020-02-08,0.0,44,27
3479,2020-02-09,0.0,49,24
3480,2020-02-10,0.4,47,41
3481,2020-02-11,0.37,55,46
3482,2020-02-12,0.07,48,39
3483,2020-02-13,0.11,55,39
3484,2020-02-14,0.0,40,23
3485,2020-02-15,0.0,37,15
3486,2020-02-16,0.0,53,29
3487,2020-02-17,0.0,55,30
3488,2020-02-18,0.0,60,39
3489,2020-02-19,0.02,53,28
3490,2020-02-20,0.0,38,28
3491,2020-02-21,0.0,38,21
3492,2020-02-22,0.0,55,18
3493,2020-02-23,0.0,58,19
3494,2020-02-24,0.0,61,25
3495,2020-02-25,0.27,52,45
3496,2020-02-26,0.74,53,44
3497,2020-02-27,0.08,44,28
3498,2020-02-28,0.0,45,27
3499,2020-02-29,0.0,37,27
3500,2020-03-01,0.0,52,21
3501,2020-03-02,0.04,66,33
3502,2020-03-03,0.03,64,40
3503,2020-03-04,0.0,65,40
3504,2020-03-05,0.0,54,32
3505,2020-03-06,0.06,52,28
3506,2020-03-07,0.0,52,35
3507,2020-03-08,0.0,63,26
3508,2020-03-09,0.0,75,41
3509,2020-03-10,0.02,73,54
3510,2020-03-11,0.0,54,42
3511,2020-03-12,0.0,66,39
3512,2020-03-13,0.22,75,50
3513,2020-03-14,0.15,58,36
3514,2020-03-15,0.06,49,32
3515,2020-03-16,0.0,53,31
3516,2020-03-17,0.0,64,43
3517,2020-03-18,0.08,56,38
3518,2020-03-19,0.29,74,47
3519,2020-03-20,0.0,80,55
3520,2020-03-21,0.0,66,45
3521,2020-03-22,0.0,52,36
3522,2020-03-23,0.17,44,40
3523,2020-03-24,0.0,53,34
3524,2020-03-25,0.25,47,43
3525,2020-03-26,0.0,61,39
3526,2020-03-27,0.01,68,44
3527,2020-03-28,0.46,58,51
3528,2020-03-29,0.0,70,49
3529,2020-03-30,0.0,74,46
3530,2020-03-31,0.15,54,42
3531,2020-04-01,0.0,56,40
3532,2020-04-02,0.0,62,37
3533,2020-04-03,0.0,66,45
3534,2020-04-04,0.0,62,43
3535,2020-04-05,0.0,71,42
3536,2020-04-06,0.0,70,45
3537,2020-04-07,0.3,73,47
3538,2020-04-08,0.06,78,51
3539,2020-04-09,0.12,69,45
3540,2020-04-10,0.0,51,34
3541,2020-04-11,0.0,63,34
3542,2020-04-12,0.24,72,36
3543,2020-04-13,1.79,77,50
3544,2020-04-14,0.23,57,38
3545,2020-04-15,0.05,53,37
3546,2020-04-16,0.0,52,33
3547,2020-04-17,0.0,59,29
3548,2020-04-18,0.06,54,33
3549,2020-04-19,0.0,65,30
3550,2020-04-20,0.0,63,48
3551,2020-04-21,0.01,68,43
3552,2020-04-22,0.0,62,37
3553,2020-04-23,0.48,58,41
3554,2020-04-24,0.21,58,46
3555,2020-04-25,0.09,62,39
3556,2020-04-26,0.38,56,47
3557,2020-04-27,0.06,59,41
3558,2020-04-28,0.1,53,39
3559,2020-04-29,0.0,75,40
3560,2020-04-30,1.38,67,54
3561,2020-05-01,0.18,64,50
3562,2020-05-02,0.0,72,48
3563,2020-05-03,0.69,79,58
3564,2020-05-04,0.01,73,53
3565,2020-05-05,0.26,58,47
3566,2020-05-06,0.27,57,46
3567,2020-05-07,0.0,68,39
3568,2020-05-08,0.14,63,39
3569,2020-05-09,0.0,50,33
3570,2020-05-10,0.0,64,33
3571,2020-05-11,0.0,60,44
3572,2020-05-12,0.0,62,36
3573,2020-05-13,0.0,70,34
3574,2020-05-14,0.07,72,42
3575,2020-05-15,0.0,86,62
3576,2020-05-16,0.0,82,60
3577,2020-05-17,0.0,67,58
3578,2020-05-18,0.0,66,56
3579,2020-05-19,0.0,69,55
3580,2020-05-20,0.0,64,50
3581,2020-05-21,0.0,72,50
3582,2020-05-22,0.4,75,59
3583,2020-05-23,0.23,83,60
3584,2020-05-24,0.0,69,60
3585,2020-05-25,0.0,77,61
3586,2020-05-26,0.0,81,55
3587,2020-05-27,0.0,80,61
3588,2020-05-28,0.07,85,70
3589,2020-05-29,0.08,86,66
3590,2020-05-30,0.0,82,65
3591,2020-05-31,0.0,75,55
3592,2020-06-01,0.0,74,46
3593,2020-06-02,0.0,81,50
3594,2020-06-03,0.0,95,64
3595,2020-06-04,1.3,91,66
3596,2020-06-05,0.57,87,67
3597,2020-06-06,0.0,90,66
3598,2020-06-07,0.0,81,57
3599,2020-06-08,0.0,82,57
3600,2020-06-09,0.0,90,59
3601,2020-06-10,1.07,90,74
3602,2020-06-11,0.43,85,70
3603,2020-06-12,0.0,86,59
3604,2020-06-13,0.0,78,61
3605,2020-06-14,0.0,74,58
3606,2020-06-15,0.0,76,58
3607,2020-06-16,0.0,76,62
3608,2020-06-17,0.48,73,62
3609,2020-06-18,0.03,81,67
3610,2020-06-19,0.31,81,66
3611,2020-06-20,0.0,80,64
3612,2020-06-21,0.0,87,67
3613,2020-06-22,0.75,88,68
3614,2020-06-23,0.0,89,64
3615,2020-06-24,0.0,84,68
3616,2020-06-25,0.0,84,63
3617,2020-06-26,0.0,88,58
3618,2020-06-27,0.27,90,70
3619,2020-06-28,0.0,87,72
3620,2020-06-29,0.0,89,67
3621,2020-06-30,0.0,89,66
3622,2020-07-01,0.12,88,68
3623,2020-07-02,0.0,90,65
3624,2020-07-03,0.0,94,65
3625,2020-07-04,0.0,93,70
3626,2020-07-05,0.55,93,71
3627,2020-07-06,0.01,95,71
3628,2020-07-07,0.62,89,69
3629,2020-07-08,0.0,91,73
3630,2020-07-09,0.0,90,69
3631,2020-07-10,0.25,90,73
3632,2020-07-11,0.0,90,70
3633,2020-07-12,0.01,89,64
3634,2020-07-13,0.0,89,67
3635,2020-07-14,0.0,89,65
3636,2020-07-15,0.0,91,62
3637,2020-07-16,0.0,88,73
3638,2020-07-17,0.0,96,74
3639,2020-07-18,0.0,97,71
3640,2020-07-19,0.0,98,71
3641,2020-07-20,0.01,99,75
3642,2020-07-21,0.04,97,73
3643,2020-07-22,1.64,95,70
3644,2020-07-23,0.22,93,71
3645,2020-07-24,0.86,84,73
3646,2020-07-25,0.0,92,70
3647,2020-07-26,0.0,94,74
3648,2020-07-27,0.0,95,71
3649,2020-07-28,0.0,92,73
3650,2020-07-29,0.0,92,70
3651,2020-07-30,0.2,95,69
3652,2020-07-31,0.32,79,72
3653,2020-08-01,0.0,86,70
3654,2020-08-02,0.0,92,77
3655,2020-08-03,0.34,86,71
3656,2020-08-04,1.87,89,70
3657,2020-08-05,0.0,87,67
3658,2020-08-06,0.76,85,70
3659,2020-08-07,0.0,86,70
3660,2020-08-08,0.0,85,70
3661,2020-08-09,0.0,91,69
3662,2020-08-10,0.0,93,71
3663,2020-08-11,0.0,92,72
3664,2020-08-12,0.7,92,72
3665,2020-08-13,0.44,84,74
3666,2020-08-14,0.0,88,73
3667,2020-08-15,0.54,79,68
3668,2020-08-16,0.39,77,64
3669,2020-08-17,0.0,85,61
3670,2020-08-18,0.0,86,64
3671,2020-08-19,0.17,84,64
3672,2020-08-20,0.0,83,63
3673,2020-08-21,0.0,84,65
3674,2020-08-22,0.29,84,72
3675,2020-08-23,0.0,90,72
3676,2020-08-24,0.01,89,70
3677,2020-08-25,0.08,92,69
3678,2020-08-26,0.0,87,69
3679,2020-08-27,0.0,93,71
3680,2020-08-28,1.3,91,70
3681,2020-08-29,0.2,86,72
3682,2020-08-30,0.0,83,60
3683,2020-08-31,0.55,75,64
3684,2020-09-01,0.18,79,66
3685,2020-09-02,0.0,87,72
3686,2020-09-03,0.09,91,69
3687,2020-09-04,0.01,88,65
3688,2020-09-05,0.0,80,56
3689,2020-09-06,0.0,83,55
3690,2020-09-07,0.0,83,57
3691,2020-09-08,0.0,85,58
3692,2020-09-09,0.77,80,66
3693,2020-09-10,0.11,83,74
3694,2020-09-11,0.0,82,71
3695,2020-09-12,0.0,73,62
3696,2020-09-13,0.0,82,57
3697,2020-09-14,0.0,78,62
3698,2020-09-15,0.0,69,49
3699,2020-09-16,0.0,73,46
3700,2020-09-17,0.18,72,54
3701,2020-09-18,0.14,75,57
3702,2020-09-19,0.0,66,43
3703,2020-09-20,0.0,68,41
3704,2020-09-21,0.0,68,41
3705,2020-09-22,0.0,72,38
3706,2020-09-23,0.0,81,45
3707,2020-09-24,0.0,73,54
3708,2020-09-25,0.31,68,57
3709,2020-09-26,0.01,74,61
3710,2020-09-27,0.0,78,64
3711,2020-09-28,0.0,80,65
3712,2020-09-29,0.37,77,55
3713,2020-09-30,0.12,71,52
3714,2020-10-01,0.05,72,51
3715,2020-10-02,0.04,68,44
3716,2020-10-03,0.0,67,40
3717,2020-10-04,0.0,68,40
3718,2020-10-05,0.06,68,45
3719,2020-10-06,0.0,73,40
3720,2020-10-07,0.0,83,49
3721,2020-10-08,0.0,71,45
3722,2020-10-09,0.0,71,41
3723,2020-10-10,0.0,74,55
3724,2020-10-11,0.69,72,64
3725,2020-10-12,0.48,65,55
3726,2020-10-13,0.0,72,47
3727,2020-10-14,0.0,75,43
3728,2020-10-15,0.0,75,51
3729,2020-10-16,0.01,68,45
3730,2020-10-17,0.0,62,37
3731,2020-10-18,0.0,65,34
3732,2020-10-19,0.0,72,49
3733,2020-10-20,0.0,76,50
3734,2020-10-21,0.0,80,58
3735,2020-10-22,0.0,82,59
3736,2020-10-23,0.0,78,58
3737,2020-10-24,0.0,75,55
3738,2020-10-25,0.37,55,46
3739,2020-10-26,0.0,61,46
3740,2020-10-27,0.0,63,55
3741,2020-10-28,0.0,71,60
3742,2020-10-29,1.68,63,51
3743,2020-10-30,0.16,55,42
3744,2020-10-31,0.0,52,32
3745,2020-11-01,0.34,58,39
3746,2020-11-02,0.0,49,36
3747,2020-11-03,0.0,64,33
3748,2020-11-04,0.0,69,33
3749,2020-11-05,0.0,70,39
3750,2020-11-06,0.0,74,42
3751,2020-11-07,0.0,76,38
3752,2020-11-08,0.0,77,40
3753,2020-11-09,0.0,76,46
3754,2020-11-10,0.0,77,50
3755,2020-11-11,1.21,70,62
3756,2020-11-12,0.48,69,49
3757,2020-11-13,0.0,62,45
3758,2020-11-14,0.0,60,37
3759,2020-11-15,0.0,70,42
3760,2020-11-16,0.0,61,38
3761,2020-11-17,0.0,56,32
3762,2020-11-18,0.0,44,27
3763,2020-11-19,0.0,54,24
3764,2020-11-20,0.0,66,33
3765,2020-11-21,0.0,67,40
3766,2020-11-22,0.0,58,51
3767,2020-11-23,0.06,57,37
3768,2020-11-24,0.0,51,33
3769,2020-11-25,0.0,57,41
3770,2020-11-26,0.14,70,46
3771,2020-11-27,0.0,61,45
3772,2020-11-28,0.0,59,33
3773,2020-11-29,0.0,58,28
3774,2020-11-30,1.38,62,47
3775,2020-12-01,0.01,47,38
3776,2020-12-02,0.0,48,34
3777,2020-12-03,0.0,53,25
3778,2020-12-04,0.39,50,44
3779,2020-12-05,0.59,48,41
3780,2020-12-06,0.0,45,31
3781,2020-12-07,0.0,40,28
3782,2020-12-08,0.0,45,31
3783,2020-12-09,0.0,44,26
3784,2020-12-10,0.0,54,24
3785,2020-12-11,0.0,62,32
3786,2020-12-12,0.0,65,36
3787,2020-12-13,0.0,65,39
3788,2020-12-14,1.24,44,34
3789,2020-12-15,0.0,41,27
3790,2020-12-16,1.3,34,27
3791,2020-12-17,0.01,36,28
3792,2020-12-18,0.0,37,27
3793,2020-12-19,0.0,36,23
3794,2020-12-20,0.0,46,32
3795,2020-12-21,0.02,45,35
3796,2020-12-22,0.0,49,34
3797,2020-12-23,0.0,49,25
3798,2020-12-24,1.94,61,43
3799,2020-12-25,0.31,55,22
3800,2020-12-26,0.0,35,20
3801,2020-12-27,0.0,41,19
3802,2020-12-28,0.0,56,32
3803,2020-12-29,0.0,42,24
3804,2020-12-30,0.0,47,26
3805,2020-12-31,0.0,51,39
